category,group,image_name,image_path,musiq_score
couch,group_07d2d8fd,original_07d2d8fd.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_07d2d8fd/original_07d2d8fd.jpg,69.29659271240234
couch,group_110230,edit_1_71421dc9.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_110230/edit_1_71421dc9.jpg,76.44791412353516
couch,group_110230,original_110230.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_110230/original_110230.jpg,76.853515625
couch,group_120145,edit_1_e9ac3739.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_120145/edit_1_e9ac3739.jpg,66.45600128173828
couch,group_120145,original_120145.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_120145/original_120145.jpg,72.31171417236328
couch,group_130163,edit_1_af9dcd5e.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_130163/edit_1_af9dcd5e.jpg,70.87067413330078
couch,group_130163,original_130163.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_130163/original_130163.jpg,69.79739379882812
couch,group_130872,edit_1_063be135.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_130872/edit_1_063be135.jpg,55.98090744018555
couch,group_130872,original_130872.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_130872/original_130872.jpg,20.775590896606445
couch,group_144228,edit_1_b3264cdb.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_144228/edit_1_b3264cdb.jpg,76.56800842285156
couch,group_144228,original_144228.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_144228/original_144228.jpg,74.55780792236328
couch,group_14d0db1a,edit_1_14d0db1an.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_14d0db1a/edit_1_14d0db1an.jpg,72.90430450439453
couch,group_14d0db1a,original_14d0db1a.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_14d0db1a/original_14d0db1a.jpg,73.49083709716797
couch,group_161015,edit_1_f4625c25.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_161015/edit_1_f4625c25.jpg,49.9288330078125
couch,group_161015,original_161015.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_161015/original_161015.jpg,61.24251937866211
couch,group_197097,edit_1_8e2a153d.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_197097/edit_1_8e2a153d.jpg,54.85327911376953
couch,group_197097,original_197097.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_197097/original_197097.jpg,61.0631217956543
couch,group_217440,edit_1_31c5453a.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_217440/edit_1_31c5453a.jpg,76.2219467163086
couch,group_217440,original_217440.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_217440/original_217440.jpg,60.44363021850586
couch,group_244571,edit_1_c788b593.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_244571/edit_1_c788b593.jpg,74.49581146240234
couch,group_244571,original_244571.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_244571/original_244571.jpg,75.81680297851562
couch,group_247477,edit_1_43548574.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_247477/edit_1_43548574.jpg,70.4997787475586
couch,group_247477,original_247477.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_247477/original_247477.jpg,74.61066436767578
couch,group_249616,edit_1_fa375922.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_249616/edit_1_fa375922.jpg,73.99177551269531
couch,group_249616,original_249616.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_249616/original_249616.jpg,73.74504852294922
couch,group_257723,edit_1_a5e6b853.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_257723/edit_1_a5e6b853.jpg,65.67584991455078
couch,group_257723,edit_2_5371bfa1.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_257723/edit_2_5371bfa1.jpg,71.90637969970703
couch,group_257723,original_257723.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_257723/original_257723.jpg,70.57950592041016
couch,group_25998,edit_1_1695c7b3.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_25998/edit_1_1695c7b3.jpg,68.96544647216797
couch,group_25998,edit_2_1849bf23.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_25998/edit_2_1849bf23.jpg,67.60370635986328
couch,group_25998,original_25998.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_25998/original_25998.jpg,73.2957992553711
couch,group_308274,edit_1_810fa37a.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_308274/edit_1_810fa37a.jpg,66.24716186523438
couch,group_308274,original_308274.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_308274/original_308274.jpg,71.50460052490234
couch,group_314188,edit_1_742bae68.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_314188/edit_1_742bae68.jpg,60.67375564575195
couch,group_314188,original_314188.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_314188/original_314188.jpg,61.68384552001953
couch,group_331863,edit_1_013bd736.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_331863/edit_1_013bd736.jpg,68.02396392822266
couch,group_331863,original_331863.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_331863/original_331863.jpg,68.43923950195312
couch,group_337255,edit_1_0ea10221.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_337255/edit_1_0ea10221.jpg,72.28001403808594
couch,group_337255,edit_2_b2868a3e.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_337255/edit_2_b2868a3e.jpg,64.33946990966797
couch,group_337255,edit_3_f076b286.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_337255/edit_3_f076b286.jpg,68.61478424072266
couch,group_337255,original_337255.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_337255/original_337255.jpg,68.86308288574219
couch,group_352399,edit_1_e9982bc3.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_352399/edit_1_e9982bc3.jpg,54.071815490722656
couch,group_352399,edit_2_cb3f56c7.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_352399/edit_2_cb3f56c7.jpg,56.13534164428711
couch,group_352399,original_352399.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_352399/original_352399.jpg,58.53854751586914
couch,group_373476,edit_1_caea62ef.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_373476/edit_1_caea62ef.jpg,56.4423828125
couch,group_373476,edit_2_079eddb6.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_373476/edit_2_079eddb6.jpg,58.89427947998047
couch,group_373476,original_373476.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_373476/original_373476.jpg,66.49994659423828
couch,group_386500,edit_1_4659d4cb.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_386500/edit_1_4659d4cb.jpg,66.61095428466797
couch,group_386500,edit_2_5d82fcc5.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_386500/edit_2_5d82fcc5.jpg,70.90083312988281
couch,group_386500,original_386500.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_386500/original_386500.jpg,73.39741516113281
couch,group_3d64d7f0,edit_1_27a0ea.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_3d64d7f0/edit_1_27a0ea.jpg,75.13176727294922
couch,group_3d64d7f0,original_3d64d7f0.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_3d64d7f0/original_3d64d7f0.jpg,74.04767608642578
couch,group_413235,edit_1_c8c04003.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_413235/edit_1_c8c04003.jpg,71.32402801513672
couch,group_413235,edit_2_7b22dc8b.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_413235/edit_2_7b22dc8b.jpg,34.50290298461914
couch,group_413235,original_413235.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_413235/original_413235.jpg,35.048484802246094
couch,group_42856,edit_1_b02d6b63.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_42856/edit_1_b02d6b63.jpg,59.928321838378906
couch,group_42856,original_42856.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_42856/original_42856.jpg,76.32978057861328
couch,group_441523,edit_1_b984d342.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_441523/edit_1_b984d342.jpg,61.63045120239258
couch,group_441523,edit_2_016e7024.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_441523/edit_2_016e7024.jpg,63.8731689453125
couch,group_441523,original_441523.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_441523/original_441523.jpg,68.6905746459961
couch,group_450840,edit_1_24e79970.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_450840/edit_1_24e79970.jpg,73.72681427001953
couch,group_450840,original_450840.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_450840/original_450840.jpg,74.86160278320312
couch,group_458299,edit_1_3bad1408.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_458299/edit_1_3bad1408.jpg,76.10262298583984
couch,group_458299,edit_2_759d3dbb.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_458299/edit_2_759d3dbb.jpg,66.46820068359375
couch,group_458299,original_458299.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_458299/original_458299.jpg,72.68518829345703
couch,group_472707,edit_1_d2e048d9.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_472707/edit_1_d2e048d9.jpg,71.56105041503906
couch,group_472707,original_472707.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_472707/original_472707.jpg,35.97602081298828
couch,group_49153d91,edit_1_370eb6.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_49153d91/edit_1_370eb6.jpg,52.34096908569336
couch,group_49153d91,original_49153d91.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_49153d91/original_49153d91.jpg,54.358421325683594
couch,group_51083,edit_1_848f56ce.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_51083/edit_1_848f56ce.jpg,57.764068603515625
couch,group_51083,original_51083.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_51083/original_51083.jpg,60.979286193847656
couch,group_516738,edit_1_f97d23ae.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_516738/edit_1_f97d23ae.jpg,73.99437713623047
couch,group_516738,original_516738.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_516738/original_516738.jpg,75.34586334228516
couch,group_558968,edit_1_ff3182e0.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_558968/edit_1_ff3182e0.jpg,69.24658203125
couch,group_558968,original_558968.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_558968/original_558968.jpg,72.18058776855469
couch,group_58001,edit_1_ecfca5cc.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_58001/edit_1_ecfca5cc.jpg,70.28244018554688
couch,group_58001,original_58001.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_58001/original_58001.jpg,76.9201889038086
couch,group_580427,edit_1_8e0e50ce.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_580427/edit_1_8e0e50ce.jpg,77.3950424194336
couch,group_580427,original_580427.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_580427/original_580427.jpg,76.2743148803711
couch,group_70470,edit_1_86e8e04e.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_70470/edit_1_86e8e04e.jpg,64.3156509399414
couch,group_70470,original_70470.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_70470/original_70470.jpg,71.51353454589844
couch,group_76846,edit_1_2d4163cd.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_76846/edit_1_2d4163cd.jpg,60.39603805541992
couch,group_76846,edit_2_57e67996.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_76846/edit_2_57e67996.jpg,57.443260192871094
couch,group_76846,original_76846.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_76846/original_76846.jpg,59.617740631103516
couch,group_78aa07b7,edit_1_78aa07b7n.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_78aa07b7/edit_1_78aa07b7n.jpg,73.80876922607422
couch,group_78aa07b7,original_78aa07b7.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_78aa07b7/original_78aa07b7.jpg,76.46434783935547
couch,group_7dcdfe5a,edit_1_1fbd1e.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_7dcdfe5a/edit_1_1fbd1e.jpg,74.67977142333984
couch,group_7dcdfe5a,original_7dcdfe5a.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_7dcdfe5a/original_7dcdfe5a.jpg,75.8797378540039
couch,group_80757,edit_1_2d4d4533.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_80757/edit_1_2d4d4533.jpg,54.071292877197266
couch,group_80757,original_80757.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_80757/original_80757.jpg,69.6779556274414
couch,group_8c384a4d,edit_1_8c384a4dn.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_8c384a4d/edit_1_8c384a4dn.jpg,70.18092346191406
couch,group_8c384a4d,original_8c384a4d.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_8c384a4d/original_8c384a4d.jpg,76.78974914550781
couch,group_9715aafb,edit_1_9c6925.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_9715aafb/edit_1_9c6925.jpg,57.66069030761719
couch,group_9715aafb,original_9715aafb.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_9715aafb/original_9715aafb.jpg,63.71805191040039
couch,group_97598,edit_1_cfb8b68d.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_97598/edit_1_cfb8b68d.jpg,71.31627655029297
couch,group_97598,original_97598.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_97598/original_97598.jpg,75.32880401611328
couch,group_afdce6c7,edit_1_afdce6c7n.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_afdce6c7/edit_1_afdce6c7n.jpg,71.11662292480469
couch,group_afdce6c7,original_afdce6c7.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_afdce6c7/original_afdce6c7.jpg,77.11907196044922
couch,group_b515ef0f,edit_1_b515ef0fn.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_b515ef0f/edit_1_b515ef0fn.jpg,54.84703063964844
couch,group_b515ef0f,original_b515ef0f.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_b515ef0f/original_b515ef0f.jpg,65.64144134521484
handbag,group_000000014766,edit_1_d0b29d5f.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000014766/edit_1_d0b29d5f.jpg,61.60841369628906
handbag,group_000000014766,original_000000014766.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000014766/original_000000014766.jpg,65.41252899169922
handbag,group_000000102421,edit_1_416b9e2f.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000102421/edit_1_416b9e2f.jpg,69.52311706542969
handbag,group_000000102421,original_000000102421.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000102421/original_000000102421.jpg,69.03589630126953
handbag,group_000000293027,edit_1_da970ac2.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000293027/edit_1_da970ac2.jpg,75.36563873291016
handbag,group_000000293027,original_000000293027.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000293027/original_000000293027.jpg,75.19286346435547
handbag,group_000000320600,edit_1_4fb15e57.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000320600/edit_1_4fb15e57.jpg,60.85282897949219
handbag,group_000000320600,edit_2_311e8307.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000320600/edit_2_311e8307.jpg,68.3153305053711
handbag,group_000000320600,original_000000320600.jpg,/home/debajyoti/paridhi_mtp/nas_final/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/handbag/group_000000320600/original_000000320600.jpg,64.064453125
