category,group,image_path,musiq_score,raw_score
chair,group_115442,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_115442/edit_1_6468d19f.jpg,96.27181778771296,75.5627670288086
chair,group_115442,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_115442/original_115442.jpg,99.43543125635298,76.3775863647461
chair,group_124501,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_124501/edit_1_9230e63c.jpg,100.0,77.66663360595703
chair,group_124501,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_124501/original_124501.jpg,99.39804848296887,76.36795806884766
chair,group_131211,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_131211/edit_1_10e0bc1d.jpg,94.27761567220938,75.04914093017578
chair,group_131211,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_131211/original_131211.jpg,89.33550639217286,73.77625274658203
chair,group_149566,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_149566/edit_1_bbcb5eac.jpg,85.12724879820458,72.69237518310547
chair,group_149566,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_149566/edit_2_1589672.jpg,83.1999920613445,72.19599151611328
chair,group_149566,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_149566/original_149566.jpg,93.83020726555826,74.93390655517578
chair,group_149a4cfb,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_149a4cfb/edit_1_149a4cfbn.jpg,91.85588141070504,74.42539978027344
chair,group_149a4cfb,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_149a4cfb/original_149a4cfb.jpg,96.33947409073144,75.58019256591797
chair,group_154002,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_154002/edit_1_014702d9.jpg,72.7564241274107,69.50614929199219
chair,group_154002,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_154002/original_154002.jpg,93.24570894193276,74.78336334228516
chair,group_15906,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_15906/edit_1_a6957471.jpg,76.80522730844181,70.54895782470703
chair,group_15906,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_15906/original_15906.jpg,82.20499415486867,71.9397201538086
chair,group_21003,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_21003/edit_1_89b18d2a.jpg,54.45720109369792,64.79300689697266
chair,group_21003,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_21003/original_21003.jpg,80.84644729613986,71.58981323242188
chair,group_211347,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_211347/edit_1_7d1a74ce.jpg,0.0,40.09685516357422
chair,group_211347,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_211347/original_211347.jpg,0.0,45.51734161376953
chair,group_217289,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_217289/edit_1_6b9d2e3f.jpg,91.81153750281594,74.41397857666016
chair,group_217289,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_217289/original_217289.jpg,94.61260916206753,75.13542175292969
chair,group_2493abdd,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_2493abdd/edit_1_27a881.jpg,94.7583190370885,75.1729507446289
chair,group_2493abdd,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_2493abdd/original_2493abdd.jpg,94.79054760875405,75.1812515258789
chair,group_249764,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_249764/edit_1_392846eb.jpg,48.761926682072996,63.326133728027344
chair,group_249764,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_249764/original_249764.jpg,62.99919443381762,66.99308013916016
chair,group_26942,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_26942/edit_1_97a69b62.jpg,29.26558105552423,58.30466079711914
chair,group_26942,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_26942/edit_2_b3cabaf5.jpg,12.10084521502722,53.88371658325195
chair,group_26942,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_26942/edit_3_02538387.jpg,53.85975802207806,64.63912963867188
chair,group_26942,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_26942/original_26942.jpg,52.0291277565167,64.16763305664062
chair,group_274753,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_274753/edit_1_ff45a998.jpg,83.84237147783257,72.36144256591797
chair,group_274753,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_274753/edit_2_6f564bc9.jpg,94.18655810851463,75.02568817138672
chair,group_274753,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_274753/edit_3_28aa92d7.jpg,91.5108757358993,74.33654022216797
chair,group_274753,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_274753/original_274753.jpg,97.03298081851985,75.7588119506836
chair,group_327623,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_327623/edit_1_f724c6d2.jpg,84.3481941706275,72.4917221069336
chair,group_327623,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_327623/edit_2_394d715d.jpg,58.978176547108454,65.95742797851562
chair,group_327623,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_327623/original_327623.jpg,71.76877243947628,69.25177001953125
chair,group_371402,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_371402/edit_1_2117d1a1.jpg,73.64602749529644,69.73527526855469
chair,group_371402,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_371402/original_371402.jpg,82.52254037569097,72.0215072631836
chair,group_410900cd,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_410900cd/edit_1_410900cdn.jpg,63.36241754573207,67.08663177490234
chair,group_410900cd,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_410900cd/original_410900cd.jpg,95.58559803476807,75.38602447509766
chair,group_434857,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_434857/edit_1_c7dcaa85.jpg,83.59265929112252,72.29712677001953
chair,group_434857,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_434857/original_434857.jpg,93.20311272313215,74.77239227294922
chair,group_461098,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_461098/edit_1_e3103193.jpg,65.74099277330563,67.69925689697266
chair,group_461098,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_461098/original_461098.jpg,84.9298487967531,72.64153289794922
chair,group_475485,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_475485/edit_1_ef373df0.jpg,58.47442738374055,65.82768249511719
chair,group_475485,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_475485/original_475485.jpg,70.05745898151494,68.81100463867188
chair,group_497558,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_497558/edit_1_da3708d9.jpg,29.20839607611216,58.28993225097656
chair,group_497558,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_497558/original_497558.jpg,33.71145031090352,59.449737548828125
chair,group_53897,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_53897/edit_1_cde8f454.jpg,78.149644545218,70.89522552490234
chair,group_53897,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_53897/edit_2_2606a980.jpg,87.37140007520989,73.27037811279297
chair,group_53897,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_53897/original_53897.jpg,92.077215866114,74.48240661621094
chair,group_548672,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_548672/edit_1_2ca4b5c2.jpg,95.03996357697454,75.24549102783203
chair,group_548672,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_548672/original_548672.jpg,89.9166574468662,73.92593383789062
chair,group_55dc617e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_55dc617e/edit_1_700f11.jpg,30.741919196631763,58.684906005859375
chair,group_55dc617e,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_55dc617e/original_55dc617e.jpg,31.802751662415197,58.958133697509766
chair,group_560161,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_560161/edit_1_d823e855.jpg,85.3595137158788,72.752197265625
chair,group_560161,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_560161/original_560161.jpg,40.40240393153029,61.173057556152344
chair,group_562574,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_562574/edit_1_1ae7bc50.jpg,78.88897627334333,71.08564758300781
chair,group_562574,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_562574/edit_2_7ee5b880.jpg,66.1959251295919,67.8164291381836
chair,group_562574,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_562574/edit_3_92d6ddb3.jpg,69.17336527753525,68.58329772949219
chair,group_562574,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_562574/original_562574.jpg,57.47400867890554,65.57001495361328
chair,group_568187,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_568187/edit_1_02035448.jpg,31.42754651259751,58.86149597167969
chair,group_568187,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_568187/original_568187.jpg,66.4017673579962,67.86944580078125
chair,group_60cb1c84,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_60cb1c84/edit_1_3930e9.jpg,91.40382237376762,74.30896759033203
chair,group_60cb1c84,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_60cb1c84/original_60cb1c84.jpg,91.48415682813983,74.32965850830078
chair,group_70441,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_70441/edit_1_9b86d629.jpg,67.8160329146137,68.23370361328125
chair,group_70441,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_70441/original_70441.jpg,74.38565544191135,69.92577362060547
chair,group_742f286c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_742f286c/edit_1_122c8e.jpg,83.31308828066348,72.2251205444336
chair,group_742f286c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_742f286c/original_742f286c.jpg,89.15185092863757,73.72895050048828
chair,group_79619,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/edit_1_6be18310.jpg,92.05603624410954,74.4769515991211
chair,group_79619,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/edit_2_b90882a3.jpg,76.73671197180357,70.53131103515625
chair,group_79619,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/edit_3_8d323d22.jpg,87.62709587540934,73.33623504638672
chair,group_79619,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_79619/original_79619.jpg,84.866102577797,72.62511444091797
chair,group_80319,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_80319/edit_1_6cf92a72.jpg,81.77909121056057,71.83002471923828
chair,group_80319,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_80319/original_80319.jpg,100.0,77.26290130615234
chair,group_81323,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_81323/edit_1_7144d64d.jpg,84.52287421392872,72.53671264648438
chair,group_81323,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_81323/original_81323.jpg,83.99933765545732,72.40187072753906
chair,group_89870,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_89870/edit_1_3c6b4c12.jpg,70.34440583236434,68.8849105834961
chair,group_89870,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_89870/edit_2_3c3c4a13.jpg,84.64719711400251,72.56873321533203
chair,group_89870,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_89870/original_89870.jpg,77.01678655369487,70.60344696044922
chair,group_8cb2b723,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_8cb2b723/edit_1_8cb2b723n.jpg,49.107006411501104,63.41501235961914
chair,group_8cb2b723,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_8cb2b723/original_8cb2b723.jpg,87.69919545577142,73.35480499267578
chair,group_90b6c7d5,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_90b6c7d5/edit_1_90b6c7d5n.jpg,99.09081066558372,76.28882598876953
chair,group_90b6c7d5,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_90b6c7d5/original_90b6c7d5.jpg,100.0,77.82648468017578
chair,group_9a585a89,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_9a585a89/edit_1_9a585a89n.jpg,82.77166012542189,72.0856704711914
chair,group_9a585a89,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_9a585a89/original_9a585a89.jpg,88.43177340233449,73.54348754882812
chair,group_b33766c0,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_b33766c0/edit_1_fc301c.jpg,88.18629714002532,73.48026275634766
chair,group_b33766c0,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_b33766c0/original_b33766c0.jpg,89.17045344978276,73.7337417602539
chair,group_bc968267,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_bc968267/edit_1_bc968267n.jpg,48.55849863435871,63.273738861083984
chair,group_bc968267,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_bc968267/original_bc968267.jpg,59.323833902591225,66.04645538330078
chair,group_c89fd23a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_c89fd23a/edit_1_62c6fc.jpg,76.63661974417684,70.50553131103516
chair,group_c89fd23a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_c89fd23a/edit_2_2fbac0.jpg,70.1503234779961,68.83492279052734
chair,group_c89fd23a,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_c89fd23a/original_c89fd23a.jpg,75.0323596483472,70.09233856201172
chair,group_e9927d2c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_e9927d2c/edit_1_4544dd.jpg,79.5874890936055,71.26555633544922
chair,group_e9927d2c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_e9927d2c/original_e9927d2c.jpg,97.64864132724843,75.9173812866211
chair,group_f188573c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_f188573c/edit_1_fd917d.jpg,71.75096970825294,69.24718475341797
chair,group_f188573c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_f188573c/edit_2_38dd94.jpg,73.3998995523102,69.67188262939453
chair,group_f188573c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_f188573c/edit_3_0e6206.jpg,68.39481422139045,68.38277435302734
chair,group_f188573c,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_f188573c/original_f188573c.jpg,74.89574368095612,70.0571517944336
chair,group_fb6b7556,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_fb6b7556/edit_1_fb6b7556n.jpg,68.59920497919585,68.43541717529297
chair,group_fb6b7556,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/chair/group_fb6b7556/original_fb6b7556.jpg,80.83634624564542,71.58721160888672
couch,group_000000069021,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_000000069021/edit_1_8af1b941.jpg,87.65014167389812,73.34217071533203
couch,group_000000069021,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_000000069021/edit_2_ff08714c.jpg,68.6399646433611,68.44591522216797
couch,group_000000069021,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_000000069021/original_000000069021.jpg,85.53253493563841,72.79676055908203
couch,group_000000125652,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_000000125652/edit_1_621b9664.jpg,87.43864167234298,73.2876968383789
couch,group_000000125652,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_000000125652/original_000000125652.jpg,88.76125722828657,73.62834930419922
couch,group_07d2d8fd,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_07d2d8fd/edit_1_07d2d8fdn.jpg,82.34563869371794,71.97594451904297
couch,group_07d2d8fd,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_07d2d8fd/original_07d2d8fd.jpg,71.94280080210044,69.29659271240234
couch,group_110230,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_110230/edit_1_71421dc9.jpg,99.7084854600414,76.44791412353516
couch,group_110230,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_110230/original_110230.jpg,100.0,76.8534927368164
couch,group_120145,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_120145/edit_1_e9ac3739.jpg,60.91405324201511,66.4560317993164
couch,group_120145,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_120145/original_120145.jpg,83.6493555100268,72.31172943115234
couch,group_130163,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_130163/edit_1_af9dcd5e.jpg,78.0543214352734,70.87067413330078
couch,group_130163,/home/debajyoti/paridhi_mtp/NAS/MTP/Persuasive_Image/Persuasive_Image/home/debajyoti/paridhi_mtp/product_images_real/dataset_image_new/couch/group_130163/original_130163.jpg,73.88723821135575,69.79740142822266
